[1315]	1000005615	  721	0.010198	89.813202
[1316]	1000006545	  720	0.010184	89.823386
[1317]	1000017673	  719	0.010170	89.833556
[1318]	1000018523	  717	0.010142	89.843698
[1319]	1000017975	  716	0.010127	89.853825
[1320]	1000014895	  716	0.010127	89.863953
[1321]	1000016420	  714	0.010099	89.874052
[1322]	1000001936	  713	0.010085	89.884137
[1323]	1000014320	  713	0.010085	89.894222
[1324]	1000017917	  712	0.010071	89.904293
[1325]	1000018190	  712	0.010071	89.914364
[1326]	1000016138	  712	0.010071	89.924435
[1327]	1000008943	  711	0.010057	89.934491
[1328]	1000016125	  710	0.010043	89.944534
[1329]	1000000534	  709	0.010028	89.954562
[1330]	1000017957	  709	0.010028	89.964591
[1331]	1000016093	  708	0.010014	89.974605
[1332]	1000002636	  708	0.010014	89.984619
[1333]	1000004582	  708	0.010014	89.994634
[1334]	1000001898	  708	0.010014	90.004648
[1335]	1000009650	  705	0.009972	90.014620
[1336]	1000017769	  704	0.009958	90.024577
[1337]	1000004111	  703	0.009944	90.034521
[1338]	1000010806	  702	0.009929	90.044450
[1339]	1000010589	  702	0.009929	90.054380
[1340]	1000006050	  702	0.009929	90.064309
[1341]	1000018374	  702	0.009929	90.074239
[1342]	1000004349	  700	0.009901	90.084140
[1343]	1000013339	  700	0.009901	90.094041
[1344]	1000011634	  699	0.009887	90.103928
[1345]	1000018451	  698	0.009873	90.113801
[1346]	1000017806	  698	0.009873	90.123674
[1347]	1000005501	  696	0.009845	90.133518
[1348]	1000022395	  696	0.009845	90.143363
[1349]	1000011732	  695	0.009830	90.153193
[1350]	1000002894	  695	0.009830	90.163024
[1351]	1000004331	  695	0.009830	90.172854
[1352]	1000018746	  691	0.009774	90.182628
[1353]	1000001947	  690	0.009760	90.192388
[1354]	1000002293	  690	0.009760	90.202147
[1355]	1000019631	  689	0.009746	90.211893
[1356]	1000017195	  688	0.009731	90.221624
[1357]	1000005794	  687	0.009717	90.231341
[1358]	1000006414	  686	0.009703	90.241045
[1359]	1000002380	  685	0.009689	90.250734
[1360]	1000002852	  684	0.009675	90.260408
[1361]	1000004392	  684	0.009675	90.270083
[1362]	1000014100	  683	0.009661	90.279744
[1363]	1000011456	  681	0.009632	90.289376
[1364]	1000005426	  680	0.009618	90.298994
[1365]	1000014966	  680	0.009618	90.308613
[1366]	1000002289	  680	0.009618	90.318231
[1367]	1000015415	  679	0.009604	90.327835
[1368]	1000003641	  679	0.009604	90.337439
[1369]	1000002755	  677	0.009576	90.347015
[1370]	1000003979	  676	0.009562	90.356577
[1371]	1000005290	  675	0.009548	90.366124
[1372]	1000000757	  674	0.009533	90.375658
[1373]	1000020711	  674	0.009533	90.385191
[1374]	1000017859	  672	0.009505	90.394696
[1375]	1000001746	  671	0.009491	90.404187
[1376]	1000010840	  669	0.009463	90.413650
[1377]	1000002794	  668	0.009449	90.423098
[1378]	1000020401	  668	0.009449	90.432547
[1379]	1000003373	  667	0.009434	90.441981
[1380]	1000007134	  666	0.009420	90.451401
[1381]	1000001927	  666	0.009420	90.460821
[1382]	1000012366	  664	0.009392	90.470213
[1383]	1000005774	  664	0.009392	90.479605
[1384]	1000002273	  663	0.009378	90.488983
[1385]	1000016371	  663	0.009378	90.498361
[1386]	1000012995	  662	0.009364	90.507725
[1387]	1000002655	  662	0.009364	90.517088
[1388]	1000010577	  661	0.009350	90.526438
[1389]	1000017927	  660	0.009335	90.535773
[1390]	1000011598	  660	0.009335	90.545108
[1391]	1000010933	  659	0.009321	90.554430
[1392]	1000011393	  659	0.009321	90.563751
[1393]	1000018109	  658	0.009307	90.573058
[1394]	1000015502	  656	0.009279	90.582337
[1395]	1000016410	  655	0.009265	90.591601
[1396]	1000004655	  655	0.009265	90.600866
[1397]	1000020421	  652	0.009222	90.610088
[1398]	1000002378	  652	0.009222	90.619310
[1399]	1000016609	  651	0.009208	90.628518
[1400]	1000006004	  650	0.009194	90.637712
[1401]	1000013009	  648	0.009166	90.646878
[1402]	1000014067	  648	0.009166	90.656044
[1403]	1000010637	  648	0.009166	90.665209
[1404]	1000010967	  647	0.009151	90.674361
[1405]	1000016496	  645	0.009123	90.683484
[1406]	1000013379	  645	0.009123	90.692607
[1407]	1000012493	  644	0.009109	90.701716
[1408]	1000010679	  644	0.009109	90.710825
[1409]	1000004526	  644	0.009109	90.719934
[1410]	1000018720	  643	0.009095	90.729029
[1411]	1000011439	  643	0.009095	90.738124
[1412]	1000003480	  642	0.009081	90.747205
[1413]	1000012859	  642	0.009081	90.756286
[1414]	1000014478	  642	0.009081	90.765366
[1415]	1000016775	  641	0.009067	90.774433
[1416]	1000014835	  641	0.009067	90.783500
[1417]	1000001254	  638	0.009024	90.792524
[1418]	1000010706	  637	0.009010	90.801534
[1419]	1000013934	  636	0.008996	90.810530
[1420]	1000017844	  636	0.008996	90.819525
[1421]	1000014932	  636	0.008996	90.828521
[1422]	1000001284	  635	0.008982	90.837503
[1423]	1000014924	  632	0.008939	90.846442
[1424]	1000012527	  632	0.008939	90.855382
[1425]	1000014300	  632	0.008939	90.864321
[1426]	1000002800	  631	0.008925	90.873246
[1427]	1000008927	  630	0.008911	90.882157
[1428]	1000006792	  630	0.008911	90.891068
[1429]	1000003720	  629	0.008897	90.899965
[1430]	1000007102	  628	0.008883	90.908848
[1431]	1000006841	  627	0.008869	90.917716
[1432]	1000008830	  625	0.008840	90.926557
[1433]	1000004273	  625	0.008840	90.935397
[1434]	1000002774	  624	0.008826	90.944223
[1435]	1000000552	  623	0.008812	90.953035
[1436]	1000006768	  623	0.008812	90.961847
[1437]	1000003676	  623	0.008812	90.970659
[1438]	1000019736	  623	0.008812	90.979471
[1439]	1000018794	  623	0.008812	90.988283
[1440]	1000012764	  622	0.008798	90.997081
[1441]	1000006060	  621	0.008784	91.005865
[1442]	1000015780	  621	0.008784	91.014649
[1443]	1000011020	  619	0.008755	91.023404
[1444]	1000005613	  618	0.008741	91.032145
[1445]	1000000816	  618	0.008741	91.040887
[1446]	1000000506	  617	0.008727	91.049614
[1447]	1000016348	  616	0.008713	91.058327
[1448]	1000010787	  616	0.008713	91.067040
[1449]	1000010084	  616	0.008713	91.075753
[1450]	1000014867	  615	0.008699	91.084452
[1451]	1000011431	  614	0.008685	91.093136
[1452]	1000015506	  612	0.008656	91.101793
[1453]	1000001956	  612	0.008656	91.110449
[1454]	1000006819	  612	0.008656	91.119106
[1455]	1000014570	  610	0.008628	91.127734
[1456]	1000016694	  608	0.008600	91.136334
[1457]	1000002850	  608	0.008600	91.144933
[1458]	1000014298	  608	0.008600	91.153533
[1459]	1000016581	  606	0.008572	91.162105
[1460]	1000022247	  606	0.008572	91.170676
[1461]	1000005313	  606	0.008572	91.179248
[1462]	1000016123	  605	0.008557	91.187805
[1463]	1000005716	  604	0.008543	91.196349
[1464]	1000017326	  604	0.008543	91.204892
[1465]	1000005556	  603	0.008529	91.213421
[1466]	1000011636	  603	0.008529	91.221950
[1467]	1000007284	  603	0.008529	91.230479
[1468]	1000018483	  603	0.008529	91.239008
[1469]	1000002172	  602	0.008515	91.247523
[1470]	1000012408	  601	0.008501	91.256024
[1471]	1000006208	  601	0.008501	91.264525
[1472]	1000010581	  600	0.008487	91.273012
[1473]	1000017979	  600	0.008487	91.281498
[1474]	1000016077	  600	0.008487	91.289985
[1475]	1000014036	  600	0.008487	91.298472
[1476]	1000014918	  599	0.008473	91.306944
[1477]	1000015342	  598	0.008458	91.315403
[1478]	1000005754	  597	0.008444	91.323847
[1479]	1000010469	  597	0.008444	91.332291
[1480]	1000004536	  597	0.008444	91.340735
[1481]	1000018724	  596	0.008430	91.349166
[1482]	1000014814	  596	0.008430	91.357596
[1483]	1000003466	  596	0.008430	91.366026
[1484]	1000018156	  595	0.008416	91.374442
[1485]	1000018164	  588	0.008317	91.382759
[1486]	1000013355	  587	0.008303	91.391061
[1487]	1000002439	  584	0.008260	91.399322
[1488]	1000002977	  584	0.008260	91.407582
[1489]	1000014637	  584	0.008260	91.415843
[1490]	1000017818	  584	0.008260	91.424103
[1491]	1000014071	  583	0.008246	91.432349
[1492]	1000015545	  583	0.008246	91.440595
[1493]	1000010562	  582	0.008232	91.448828
[1494]	1000006390	  582	0.008232	91.457060
[1495]	1000013478	  580	0.008204	91.465263
[1496]	1000021798	  579	0.008190	91.473453
[1497]	1000004316	  578	0.008176	91.481629
[1498]	1000006653	  576	0.008147	91.489776
[1499]	1000012377	  576	0.008147	91.497923
[1500]	1000015861	  576	0.008147	91.506070
[1501]	1000014930	  576	0.008147	91.514217
[1502]	1000003240	  576	0.008147	91.522365
[1503]	1000009946	  576	0.008147	91.530512
[1504]	1000019108	  576	0.008147	91.538659
[1505]	1000014418	  576	0.008147	91.546806
[1506]	1000009632	  575	0.008133	91.554939
[1507]	1000014947	  574	0.008119	91.563058
[1508]	1000004148	  573	0.008105	91.571163
[1509]	1000008367	  573	0.008105	91.579268
[1510]	1000018738	  572	0.008091	91.587359
[1511]	1000006386	  572	0.008091	91.595449
[1512]	1000004367	  572	0.008091	91.603540
[1513]	1000002373	  571	0.008076	91.611616
[1514]	1000005436	  570	0.008062	91.619679
[1515]	1000008753	  569	0.008048	91.627727
[1516]	1000018225	  569	0.008048	91.635775
[1517]	1000010180	  568	0.008034	91.643809
[1518]	1000009989	  568	0.008034	91.651843
[1519]	1000006909	  568	0.008034	91.659877
[1520]	1000004484	  567	0.008020	91.667897
[1521]	1000017961	  566	0.008006	91.675903
[1522]	1000004482	  566	0.008006	91.683909
[1523]	1000016734	  566	0.008006	91.691915
[1524]	1000013766	  564	0.007977	91.699892
[1525]	1000013256	  564	0.007977	91.707870
[1526]	1000014528	  562	0.007949	91.715819
[1527]	1000014916	  561	0.007935	91.723754
[1528]	1000002578	  560	0.007921	91.731675
[1529]	1000015702	  560	0.007921	91.739596
[1530]	1000014938	  559	0.007907	91.747502
[1531]	1000004044	  558	0.007893	91.755395
[1532]	1000014728	  558	0.007893	91.763288
[1533]	1000015514	  558	0.007893	91.771180
[1534]	1000010954	  556	0.007864	91.779045
[1535]	1000010629	  556	0.007864	91.786909
[1536]	1000004467	  556	0.007864	91.794773
[1537]	1000001908	  555	0.007850	91.802623
[1538]	1000014079	  555	0.007850	91.810474
[1539]	1000000538	  554	0.007836	91.818310
[1540]	1000006362	  552	0.007808	91.826117
[1541]	1000005592	  552	0.007808	91.833925
[1542]	1000000576	  552	0.007808	91.841733
[1543]	1000011468	  552	0.007808	91.849541
[1544]	1000018640	  552	0.007808	91.857348
[1545]	1000015736	  552	0.007808	91.865156
[1546]	1000014351	  549	0.007765	91.872921
[1547]	1000002664	  548	0.007751	91.880673
[1548]	1000018691	  548	0.007751	91.888424
[1549]	1000002995	  548	0.007751	91.896175
[1550]	1000005660	  548	0.007751	91.903926
[1551]	1000018354	  547	0.007737	91.911663
[1552]	1000003645	  546	0.007723	91.919386
[1553]	1000013832	  544	0.007695	91.927081
[1554]	1000015838	  544	0.007695	91.934775
[1555]	1000010791	  543	0.007680	91.942456
[1556]	1000006467	  543	0.007680	91.950136
[1557]	1000012987	  542	0.007666	91.957802
[1558]	1000005479	  542	0.007666	91.965469
[1559]	1000016924	  542	0.007666	91.973135
[1560]	1000014410	  540	0.007638	91.980773
[1561]	1000010946	  540	0.007638	91.988411
[1562]	1000015038	  539	0.007624	91.996035
[1563]	1000001401	  536	0.007581	92.003616
[1564]	1000017810	  535	0.007567	92.011184
[1565]	1000018979	  535	0.007567	92.018751
[1566]	1000014337	  532	0.007525	92.026276
[1567]	1000020001	  532	0.007525	92.033801
[1568]	1000003789	  532	0.007525	92.041326
[1569]	1000010540	  532	0.007525	92.048851
[1570]	1000005322	  531	0.007511	92.056361
[1571]	1000003035	  530	0.007497	92.063858
[1572]	1000007088	  530	0.007497	92.071354
[1573]	1000016434	  529	0.007482	92.078837
[1574]	1000015074	  529	0.007482	92.086319
[1575]	1000000285	  528	0.007468	92.093788
[1576]	1000015752	  528	0.007468	92.101256
[1577]	1000014182	  527	0.007454	92.108710
[1578]	1000005838	  526	0.007440	92.116150
[1579]	1000001589	  526	0.007440	92.123590
[1580]	1000005412	  526	0.007440	92.131030
[1581]	1000017812	  524	0.007412	92.138442
[1582]	1000002498	  522	0.007383	92.145825
[1583]	1000002474	  522	0.007383	92.153208
[1584]	1000016172	  522	0.007383	92.160592
[1585]	1000006306	  521	0.007369	92.167961
[1586]	1000015163	  521	0.007369	92.175330
[1587]	1000002135	  520	0.007355	92.182686
[1588]	1000009267	  520	0.007355	92.190041
[1589]	1000003540	  520	0.007355	92.197396
[1590]	1000002248	  520	0.007355	92.204751
[1591]	1000006312	  520	0.007355	92.212106
[1592]	1000007879	  519	0.007341	92.219447
[1593]	1000019028	  519	0.007341	92.226788
[1594]	1000017189	  518	0.007327	92.234115
[1595]	1000016532	  518	0.007327	92.241442
[1596]	1000014568	  517	0.007313	92.248754
[1597]	1000012381	  516	0.007299	92.256053
[1598]	1000010057	  512	0.007242	92.263295
[1599]	1000003353	  512	0.007242	92.270537
[1600]	1000006408	  510	0.007214	92.277751
[1601]	1000015565	  509	0.007200	92.284950
[1602]	1000016914	  509	0.007200	92.292150
[1603]	1000001778	  508	0.007185	92.299335
[1604]	1000012602	  508	0.007185	92.306520
[1605]	1000016236	  507	0.007171	92.313692
[1606]	1000018587	  507	0.007171	92.320863
[1607]	1000016300	  507	0.007171	92.328034
[1608]	1000017909	  507	0.007171	92.335205
[1609]	1000018148	  506	0.007157	92.342363
[1610]	1000017848	  506	0.007157	92.349520
[1611]	1000014163	  506	0.007157	92.356677
[1612]	1000015732	  506	0.007157	92.363834
[1613]	1000002629	  505	0.007143	92.370977
[1614]	1000002295	  505	0.007143	92.378120
[1615]	1000003462	  505	0.007143	92.385263
[1616]	1000004041	  504	0.007129	92.392392
[1617]	1000014231	  504	0.007129	92.399520
[1618]	1000013472	  503	0.007115	92.406635
[1619]	1000003960	  502	0.007101	92.413736
[1620]	1000002119	  501	0.007086	92.420822
[1621]	1000014353	  501	0.007086	92.427908
[1622]	1000000411	  501	0.007086	92.434995
[1623]	1000006382	  500	0.007072	92.442067
[1624]	1000003802	  500	0.007072	92.449139
[1625]	1000004145	  500	0.007072	92.456212
[1626]	1000018577	  498	0.007044	92.463255
[1627]	1000019470	  497	0.007030	92.470285
[1628]	1000008795	  497	0.007030	92.477315
[1629]	1000016736	  497	0.007030	92.484345
[1630]	1000015882	  496	0.007016	92.491361
[1631]	1000014740	  496	0.007016	92.498376
[1632]	1000019524	  496	0.007016	92.505392
[1633]	1000009944	  496	0.007016	92.512408
[1634]	1000002512	  496	0.007016	92.519423
[1635]	1000003716	  495	0.007002	92.526425
[1636]	1000002561	  495	0.007002	92.533426
[1637]	1000016540	  494	0.006987	92.540414
[1638]	1000002565	  493	0.006973	92.547387
[1639]	1000010659	  492	0.006959	92.554346
[1640]	1000018130	  492	0.006959	92.561305
[1641]	1000002312	  492	0.006959	92.568264
[1642]	1000012271	  492	0.006959	92.575223
[1643]	1000008741	  492	0.006959	92.582182
[1644]	1000005623	  491	0.006945	92.589127
[1645]	1000015670	  491	0.006945	92.596072
[1646]	1000005525	  491	0.006945	92.603017
[1647]	1000017077	  489	0.006917	92.609934
[1648]	1000002582	  489	0.006917	92.616850
[1649]	1000008763	  488	0.006903	92.623753
[1650]	1000003747	  488	0.006903	92.630655
[1651]	1000021448	  488	0.006903	92.637558
[1652]	1000000557	  488	0.006903	92.644460
[1653]	1000018846	  488	0.006903	92.651363
[1654]	1000006933	  486	0.006874	92.658237
[1655]	1000002061	  484	0.006846	92.665083
[1656]	1000016298	  484	0.006846	92.671929
[1657]	1000002790	  484	0.006846	92.678775
[1658]	1000017941	  482	0.006818	92.685593
[1659]	1000013550	  482	0.006818	92.692410
[1660]	1000004061	  482	0.006818	92.699228
[1661]	1000012245	  481	0.006803	92.706031
[1662]	1000004164	  481	0.006803	92.712835
[1663]	1000015647	  480	0.006789	92.719624
[1664]	1000021520	  480	0.006789	92.726414
[1665]	1000002271	  480	0.006789	92.733203
[1666]	1000018348	  480	0.006789	92.739992
[1667]	1000009991	  480	0.006789	92.746782
[1668]	1000007698	  479	0.006775	92.753557
[1669]	1000013371	  478	0.006761	92.760318
[1670]	1000002275	  476	0.006733	92.767051
[1671]	1000010708	  474	0.006704	92.773755
[1672]	1000005860	  474	0.006704	92.780460
[1673]	1000019639	  473	0.006690	92.787150
[1674]	1000017935	  473	0.006690	92.793840
[1675]	1000003268	  472	0.006676	92.800516
[1676]	1000002419	  472	0.006676	92.807193
[1677]	1000011754	  471	0.006662	92.813855
[1678]	1000014274	  469	0.006634	92.820488
[1679]	1000018758	  469	0.006634	92.827122
[1680]	1000000540	  468	0.006620	92.833742
[1681]	1000000568	  468	0.006620	92.840361
[1682]	1000000559	  468	0.006620	92.846981
[1683]	1000002215	  468	0.006620	92.853601
[1684]	1000018585	  468	0.006620	92.860220
[1685]	1000002488	  468	0.006620	92.866840
[1686]	1000008749	  468	0.006620	92.873460
[1687]	1000017919	  466	0.006591	92.880051
[1688]	1000017913	  466	0.006591	92.886642
[1689]	1000000389	  465	0.006577	92.893219
[1690]	1000003780	  464	0.006563	92.899782
[1691]	1000014044	  464	0.006563	92.906345
[1692]	1000002051	  464	0.006563	92.912908
[1693]	1000014883	  464	0.006563	92.919472
[1694]	1000002483	  461	0.006521	92.925992
[1695]	1000006456	  461	0.006521	92.932513
[1696]	1000017709	  461	0.006521	92.939033
[1697]	1000015358	  461	0.006521	92.945554
[1698]	1000010996	  460	0.006506	92.952060
[1699]	1000002546	  460	0.006506	92.958567
[1700]	1000018519	  460	0.006506	92.965073
[1701]	1000017571	  459	0.006492	92.971566
[1702]	1000006418	  457	0.006464	92.978030
[1703]	1000002832	  457	0.006464	92.984494
[1704]	1000014259	  457	0.006464	92.990958
[1705]	1000012476	  456	0.006450	92.997408
[1706]	1000004692	  456	0.006450	93.003857
[1707]	1000018501	  456	0.006450	93.010307
[1708]	1000005668	  456	0.006450	93.016757
[1709]	1000012936	  455	0.006436	93.023193
[1710]	1000015940	  453	0.006407	93.029600
[1711]	1000007545	  453	0.006407	93.036008
[1712]	1000000501	  453	0.006407	93.042415
[1713]	1000008918	  452	0.006393	93.048809
[1714]	1000014830	  452	0.006393	93.055202
[1715]	1000006696	  452	0.006393	93.061595
[1716]	1000007098	  452	0.006393	93.067989
[1717]	1000018823	  451	0.006379	93.074368
[1718]	1000012281	  451	0.006379	93.080747
[1719]	1000003328	  451	0.006379	93.087126
[1720]	1000020763	  450	0.006365	93.093491
[1721]	1000014974	  450	0.006365	93.099856
[1722]	1000014998	  450	0.006365	93.106221
[1723]	1000008080	  449	0.006351	93.112572
[1724]	1000014179	  449	0.006351	93.118923
[1725]	1000005666	  449	0.006351	93.125274
[1726]	1000020697	  448	0.006337	93.131610
[1727]	1000013117	  448	0.006337	93.137947
[1728]	1000019421	  448	0.006337	93.144284
[1729]	1000020713	  448	0.006337	93.150621
[1730]	1000001981	  448	0.006337	93.156957
[1731]	1000018632	  447	0.006323	93.163280
[1732]	1000018854	  447	0.006323	93.169602
[1733]	1000012213	  446	0.006308	93.175911
[1734]	1000005603	  445	0.006294	93.182205
[1735]	1000018319	  444	0.006280	93.188485
[1736]	1000004187	  444	0.006280	93.194766
[1737]	1000002880	  444	0.006280	93.201046
[1738]	1000016149	  444	0.006280	93.207326
[1739]	1000007166	  444	0.006280	93.213606
[1740]	1000005968	  444	0.006280	93.219886
[1741]	1000022309	  443	0.006266	93.226152
[1742]	1000016089	  442	0.006252	93.232404
[1743]	1000014553	  441	0.006238	93.238642
[1744]	1000002229	  441	0.006238	93.244879
[1745]	1000010568	  441	0.006238	93.251117
[1746]	1000003999	  441	0.006238	93.257355
[1747]	1000015327	  440	0.006224	93.263578
[1748]	1000002258	  440	0.006224	93.269802
[1749]	1000012886	  439	0.006209	93.276011
[1750]	1000002586	  439	0.006209	93.282221
[1751]	1000005730	  438	0.006195	93.288416
[1752]	1000012921	  438	0.006195	93.294611
[1753]	1000007894	  436	0.006167	93.300778
[1754]	1000010808	  436	0.006167	93.306945
[1755]	1000002608	  436	0.006167	93.313112
[1756]	1000008877	  436	0.006167	93.319279
[1757]	1000002427	  436	0.006167	93.325446
[1758]	1000014058	  435	0.006153	93.331599
[1759]	1000006710	  435	0.006153	93.337752
[1760]	1000005806	  435	0.006153	93.343905
[1761]	1000005758	  434	0.006139	93.350044
[1762]	1000018368	  434	0.006139	93.356182
[1763]	1000016119	  434	0.006139	93.362321
[1764]	1000015190	  434	0.006139	93.368460
[1765]	1000003997	  433	0.006125	93.374584
[1766]	1000002886	  433	0.006125	93.380709
[1767]	1000011002	  433	0.006125	93.386833
[1768]	1000013001	  433	0.006125	93.392958
[1769]	1000013232	  432	0.006110	93.399068
[1770]	1000015464	  432	0.006110	93.405179
[1771]	1000018634	  432	0.006110	93.411289
[1772]	1000007433	  429	0.006068	93.417357
[1773]	1000017808	  429	0.006068	93.423425
[1774]	1000016398	  428	0.006054	93.429479
[1775]	1000001290	  427	0.006040	93.435519
[1776]	1000015830	  425	0.006011	93.441530
[1777]	1000008767	  425	0.006011	93.447542
[1778]	1000014566	  425	0.006011	93.453553
[1779]	1000007300	  424	0.005997	93.459550
[1780]	1000010118	  424	0.005997	93.465547
[1781]	1000012236	  424	0.005997	93.471545
[1782]	1000002830	  424	0.005997	93.477542
[1783]	1000012342	  424	0.005997	93.483539
[1784]	1000017983	  424	0.005997	93.489536
[1785]	1000016746	  423	0.005983	93.495520
[1786]	1000004161	  423	0.005983	93.501503
[1787]	1000005900	  422	0.005969	93.507472
[1788]	1000012554	  421	0.005955	93.513427
[1789]	1000006162	  421	0.005955	93.519381
[1790]	1000017895	  421	0.005955	93.525336
[1791]	1000015508	  420	0.005941	93.531277
[1792]	1000005718	  420	0.005941	93.537218
[1793]	1000000601	  420	0.005941	93.543158
[1794]	1000010714	  419	0.005927	93.549085
[1795]	1000006026	  419	0.005927	93.555011
[1796]	1000006400	  419	0.005927	93.560938
[1797]	1000014940	  417	0.005898	93.566836
[1798]	1000016947	  417	0.005898	93.572734
[1799]	1000016446	  417	0.005898	93.578633
[1800]	1000008757	  416	0.005884	93.584517
[1801]	1000004436	  416	0.005884	93.590401
[1802]	1000009591	  415	0.005870	93.596271
[1803]	1000000700	  414	0.005856	93.602127
[1804]	1000016700	  413	0.005842	93.607968
[1805]	1000005399	  413	0.005842	93.613810
[1806]	1000006412	  413	0.005842	93.619652
[1807]	1000013387	  413	0.005842	93.625493
[1808]	1000010176	  412	0.005828	93.631321
[1809]	1000010080	  412	0.005828	93.637148
[1810]	1000008692	  412	0.005828	93.642976
[1811]	1000001979	  412	0.005828	93.648803
[1812]	1000006990	  412	0.005828	93.654631
[1813]	1000004474	  412	0.005828	93.660458
[1814]	1000006513	  412	0.005828	93.666286
[1815]	1000003315	  412	0.005828	93.672113
[1816]	1000005992	  412	0.005828	93.677941
[1817]	1000002204	  411	0.005813	93.683754
[1818]	1000019065	  411	0.005813	93.689568
[1819]	1000012797	  410	0.005799	93.695367
[1820]	1000007886	  410	0.005799	93.701166
[1821]	1000022413	  409	0.005785	93.706951
[1822]	1000007081	  408	0.005771	93.712722
[1823]	1000013150	  408	0.005771	93.718493
[1824]	1000012301	  408	0.005771	93.724264
[1825]	1000015150	  408	0.005771	93.730035
[1826]	1000015539	  407	0.005757	93.735792
[1827]	1000018679	  407	0.005757	93.741549
[1828]	1000014120	  406	0.005743	93.747291
[1829]	1000016083	  405	0.005729	93.753020
[1830]	1000000416	  405	0.005729	93.758748
[1831]	1000017911	  405	0.005729	93.764477
[1832]	1000012243	  405	0.005729	93.770205
[1833]	1000003404	  405	0.005729	93.775934
[1834]	1000019440	  404	0.005714	93.781648
[1835]	1000003359	  404	0.005714	93.787363
[1836]	1000020841	  404	0.005714	93.793077
[1837]	1000017925	  403	0.005700	93.798777
[1838]	1000014639	  403	0.005700	93.804477
[1839]	1000003988	  402	0.005686	93.810164
[1840]	1000007742	  401	0.005672	93.815835
[1841]	1000015155	  401	0.005672	93.821507
[1842]	1000005764	  400	0.005658	93.827165
[1843]	1000000580	  400	0.005658	93.832823
[1844]	1000014651	  400	0.005658	93.838481
[1845]	1000004030	  400	0.005658	93.844139
[1846]	1000013453	  399	0.005644	93.849782
[1847]	1000013385	  399	0.005644	93.855426
[1848]	1000002254	  399	0.005644	93.861070
[1849]	1000018237	  398	0.005630	93.866699
[1850]	1000001894	  398	0.005630	93.872329
[1851]	1000003447	  397	0.005615	93.877944
[1852]	1000006046	  397	0.005615	93.883559
[1853]	1000003005	  397	0.005615	93.889175
[1854]	1000002375	  396	0.005601	93.894776
[1855]	1000003009	  396	0.005601	93.900377
[1856]	1000014742	  396	0.005601	93.905978
[1857]	1000011477	  396	0.005601	93.911579
[1858]	1000003600	  396	0.005601	93.917181
[1859]	1000000630	  396	0.005601	93.922782
[1860]	1000014922	  396	0.005601	93.928383
[1861]	1000018037	  394	0.005573	93.933956
[1862]	1000018152	  393	0.005559	93.939515
[1863]	1000016242	  393	0.005559	93.945074
[1864]	1000016210	  392	0.005545	93.950618
[1865]	1000001406	  392	0.005545	93.956163
[1866]	1000014167	  392	0.005545	93.961707
[1867]	1000019114	  391	0.005530	93.967238
[1868]	1000015352	  391	0.005530	93.972768
[1869]	1000018103	  390	0.005516	93.978285
[1870]	1000019014	  390	0.005516	93.983801
[1871]	1000015176	  389	0.005502	93.989303
[1872]	1000015553	  388	0.005488	93.994791
[1873]	1000016920	  388	0.005488	94.000279
[1874]	1000005918	  388	0.005488	94.005768
[1875]	1000018174	  387	0.005474	94.011241
[1876]	1000018650	  386	0.005460	94.016701
[1877]	1000003351	  385	0.005446	94.022147
[1878]	1000006406	  385	0.005446	94.027592
[1879]	1000007353	  385	0.005446	94.033038
[1880]	1000000472	  384	0.005431	94.038470
[1881]	1000019748	  384	0.005431	94.043901
[1882]	1000003697	  384	0.005431	94.049333
[1883]	1000015936	  383	0.005417	94.054750
[1884]	1000019754	  383	0.005417	94.060167
[1885]	1000007349	  383	0.005417	94.065585
[1886]	1000017705	  383	0.005417	94.071002
[1887]	1000016250	  383	0.005417	94.076419
[1888]	1000003456	  382	0.005403	94.081822
[1889]	1000015826	  380	0.005375	94.087197
[1890]	1000001771	  380	0.005375	94.092572
[1891]	1000022389	  380	0.005375	94.097947
[1892]	1000010172	  380	0.005375	94.103322
[1893]	1000007164	  380	0.005375	94.108697
[1894]	1000007357	  380	0.005375	94.114072
[1895]	1000016238	  380	0.005375	94.119447
[1896]	1000004413	  379	0.005361	94.124807
[1897]	1000002588	  379	0.005361	94.130168
[1898]	1000006851	  379	0.005361	94.135529
[1899]	1000007401	  378	0.005347	94.140876
[1900]	1000017965	  378	0.005347	94.146222
[1901]	1000017897	  377	0.005332	94.151555
[1902]	1000017324	  376	0.005318	94.156873
[1903]	1000016583	  376	0.005318	94.162191
[1904]	1000004345	  376	0.005318	94.167510
[1905]	1000000874	  376	0.005318	94.172828
[1906]	1000011347	  374	0.005290	94.178118
[1907]	1000002008	  373	0.005276	94.183394
[1908]	1000009665	  372	0.005262	94.188656
[1909]	1000004012	  372	0.005262	94.193917
[1910]	1000006450	  372	0.005262	94.199179
[1911]	1000016674	  372	0.005262	94.204441
[1912]	1000006700	  372	0.005262	94.209703
[1913]	1000013439	  371	0.005248	94.214950
[1914]	1000012997	  371	0.005248	94.220198
[1915]	1000013021	  371	0.005248	94.225445
[1916]	1000010022	  371	0.005248	94.230693
[1917]	1000004174	  370	0.005233	94.235927
[1918]	1000012383	  370	0.005233	94.241160
[1919]	1000016508	  369	0.005219	94.246379
[1920]	1000000483	  369	0.005219	94.251599
[1921]	1000013349	  368	0.005205	94.256804
[1922]	1000016373	  368	0.005205	94.262009
